lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
163,0,115.0,10,15,3,0,1,0,0,0
267,0,105.86537170939513,10,23,3,2,1,0,3,0
49,0,124.62133867860842,9,2,4,1,1,0,1,0
160,0,131.5379574751557,8,4,4,3,0,0,3,0
11,0,121.78611876573163,4,29,3,2,1,1,0,0
92,0,150.34291031741665,8,22,4,3,1,0,3,0
15,0,113.90864141629606,6,12,4,1,1,0,0,0
76,0,125.10245176206826,5,16,4,3,0,2,0,0
43,0,69.2319364296718,2,5,4,2,1,0,0,0
247,0,110.02075066285352,6,6,3,1,1,1,0,0
20,1,129.42084158319784,9,17,4,1,1,3,0,0
256,2,78.55958124454035,12,25,4,5,2,0,0,0
194,0,100.00197933766806,7,22,4,3,0,0,0,0
183,1,112.93374037514117,8,2,4,4,1,0,0,0
180,1,98.48161813053407,9,10,4,0,1,2,0,0
53,0,87.3,3,2,4,2,0,0,0,0
18,0,116.16878965064132,9,2,4,0,1,3,0,0
39,0,135.42185813859248,5,26,4,2,0,0,0,0
155,0,103.1046448841123,8,21,4,1,1,2,0,0
143,0,141.39385558722225,8,17,4,4,1,0,3,0
28,0,66.29,12,2,4,10,4,3,0,0
119,0,126.82803694235511,8,15,4,2,0,0,3,0
13,0,149.57023714905318,8,26,4,2,1,0,3,0
90,0,86.01800724234334,11,8,3,2,0,2,0,0
132,1,115.19440862752549,6,2,4,4,1,0,0,0
4,0,66.15503318646549,8,8,2,0,0,0,0,0
90,1,72.60382951954053,10,19,4,2,0,0,0,0
20,0,169.36584294909352,4,28,4,1,0,0,3,0
34,0,125.54962746832415,3,24,4,3,0,2,0,0
25,0,122.0327700730316,9,18,4,2,1,0,0,0
170,0,117.6910552047899,9,9,4,2,1,0,0,0
54,0,123.3,9,2,4,2,0,0,3,0
92,1,76.5,7,5,4,2,2,0,0,0
359,0,100.77829593135101,9,16,4,2,2,0,0,0
124,0,95.79756761443483,7,2,4,3,0,3,0,0
38,0,140.4,5,12,4,2,1,0,3,0
11,0,139.2457683890005,8,11,4,4,1,3,0,0
54,0,116.1,5,8,4,2,0,3,0,0
262,0,100.3,9,11,4,3,0,0,0,0
90,0,186.15701517645184,5,13,4,3,0,0,0,0
91,0,142.26276679772687,6,19,4,3,1,0,3,0
36,0,69.64561068155861,2,22,3,2,1,2,0,0
166,1,108.60588877077008,9,1,4,1,1,0,0,0
248,0,96.06709401598533,8,12,4,1,0,0,0,0
122,0,76.24451725986762,8,13,4,3,1,1,0,0
200,1,96.70868222535195,8,11,3,3,1,0,0,0
65,0,126.54105586571806,6,19,4,1,0,0,0,0
32,1,108.05666491635203,8,16,4,3,1,0,0,0
1,0,77.57491834615733,11,17,4,11,5,0,0,0
76,0,119.89947397414389,10,10,4,0,0,0,0,0
104,0,107.93133030846263,5,9,4,5,2,1,0,0
21,0,166.45675870310896,5,27,4,0,0,0,3,0
8,0,125.86572731235329,3,2,4,1,0,0,0,0
5,0,172.79291425600488,9,9,4,1,1,0,3,0
88,0,169.28906125014407,6,14,4,3,0,0,3,0
59,0,139.58544661586856,9,18,4,2,0,0,3,0
180,0,85.5,8,25,4,2,0,3,0,0
154,0,107.99964343932915,9,18,4,4,0,2,0,0
211,1,122.0401049309124,8,22,4,4,1,0,2,0
144,0,89.3874080054133,6,14,4,4,1,3,0,0
27,0,119.46534773317657,9,17,4,2,1,2,0,0
173,2,167.6475261486417,10,8,4,2,1,0,3,0
13,0,117.55069136287793,7,29,4,1,0,2,0,0
137,0,90.94012406143395,6,27,4,3,0,0,0,0
21,0,101.90281272568731,2,28,4,3,0,0,0,0
16,1,129.0,8,22,4,0,1,3,0,0
47,0,79.58043875932368,11,12,3,3,1,1,0,0
64,0,168.3,8,8,4,1,0,0,3,0
266,1,128.29933768091848,10,26,4,2,0,0,3,0
96,1,74.06063260056418,11,27,4,2,1,2,0,0
150,0,136.59017758067526,8,15,3,3,1,0,3,0
27,0,71.49574088974505,2,5,4,5,3,0,0,0
188,1,104.8445520912948,8,3,4,2,0,0,0,0
289,0,55.7138669265132,10,18,4,3,2,0,0,0
118,0,121.874910865641,7,27,4,3,0,0,0,0
154,0,94.79915759578822,8,22,4,2,0,2,0,0
31,0,139.83405258571688,4,22,4,3,2,0,4,0
51,0,67.46769150262257,2,25,4,3,0,2,0,0
123,1,78.16462495547097,12,24,4,3,1,1,1,0
154,0,113.4,10,3,4,1,1,0,0,0
170,0,98.49133192146809,4,30,4,2,0,0,0,0
67,1,101.67345739764798,10,8,4,2,0,0,0,0
216,1,177.3,8,6,4,1,1,0,5,0
115,0,107.60986315079931,9,14,4,1,0,3,0,0
139,0,113.15012859261307,6,30,4,3,1,0,3,0
138,0,140.25286738226816,12,26,4,3,0,0,4,0
59,0,86.57116779379079,3,3,4,3,0,0,3,0
9,0,110.82525462553083,4,7,4,2,0,0,0,0
63,0,140.14157981850255,5,27,4,1,1,0,3,0
150,0,120.71591170324653,7,6,4,4,1,0,2,0
70,0,131.91067015379488,4,1,4,1,2,0,3,0
270,0,93.95410585325884,8,29,4,2,1,2,0,0
98,0,85.43242239392742,6,23,3,1,0,3,0,0
18,0,89.25697764233921,3,8,4,1,0,2,0,0
187,1,112.07182392768844,8,3,4,2,2,0,1,0
85,0,104.96701505937187,4,25,4,4,2,0,0,0
178,1,127.02448885168307,8,24,3,1,1,0,0,0
84,0,59.01010095366049,6,25,4,2,1,0,0,0
0,0,90.6360564406252,2,24,4,1,0,0,0,0
248,1,144.06830733447583,10,7,4,2,1,0,3,0
92,0,76.5,7,14,4,3,0,0,0,0
46,1,125.13237711652407,9,9,4,1,0,2,0,0
3,0,140.01063900149674,7,20,4,1,1,0,0,0
2,0,110.15112915527399,4,19,0,2,0,0,3,0
70,0,84.06021858241373,4,23,3,2,2,2,0,0
7,0,156.3423663718025,5,9,4,2,0,0,3,0
237,0,108.21585111899368,9,12,3,3,0,0,0,0
3,0,104.51539026536409,5,24,4,1,1,1,0,0
291,0,71.5858139458352,7,15,4,2,1,0,0,0
99,0,83.07811904881208,4,6,4,2,0,1,0,0
108,1,118.8,10,9,4,2,1,0,0,0
245,0,75.0,6,17,3,2,0,0,0,0
85,0,85.56691348910417,4,4,4,3,0,0,0,0
51,1,158.4,10,17,4,1,1,0,3,0
148,0,201.4169283630482,8,22,4,2,1,0,3,0
92,1,77.40030847708594,6,4,4,1,1,0,0,0
25,0,100.96347438340291,6,23,4,1,0,0,0,0
48,1,74.8,11,20,4,5,2,3,0,0
243,0,85.61904888812715,9,3,4,1,0,2,0,0
218,0,80.56232126890944,7,12,3,2,0,0,0,0
76,0,168.3,5,13,4,2,0,0,4,0
95,0,131.07857572776513,7,26,4,2,1,0,3,0
36,0,126.0,9,4,4,0,1,0,0,0
9,0,167.75374051258308,5,22,4,1,0,0,1,0
69,0,118.3492085132115,11,19,4,3,0,0,3,0
112,0,104.03155987863646,6,9,4,0,1,2,0,0
203,0,86.93677358259112,7,16,4,3,0,0,0,0
169,0,99.45,6,29,4,2,1,0,1,0
151,0,98.7968739239224,8,22,4,4,1,0,0,0
174,0,61.83117440045624,4,20,4,3,1,0,0,0
178,0,97.01899971195648,6,1,3,1,0,0,0,0
197,0,88.21342808127935,8,10,3,1,0,0,1,0
60,0,168.39292915357794,9,24,4,1,0,0,3,0
19,0,159.7086938663217,9,24,3,1,0,0,0,0
125,0,96.24778899237499,7,6,3,2,0,2,0,0
237,1,126.352845809829,9,20,4,2,0,0,0,0
261,0,64.64434194981366,9,26,4,4,1,1,0,0
48,0,198.48671966778707,6,19,4,2,0,0,5,0
49,0,125.6857746580676,9,17,4,2,0,3,0,0
73,0,87.8127152789729,11,25,4,0,0,2,0,0
82,0,132.70660799261753,10,6,4,2,1,0,2,0
42,0,157.90692228000609,7,30,4,2,0,0,3,0
186,1,119.53105697306347,8,10,4,2,0,0,2,0
36,0,134.73645724447334,8,9,4,1,1,0,2,0
279,1,94.20294575685075,11,6,4,3,0,0,0,0
183,0,101.67702129202686,10,4,4,3,0,0,0,0
97,0,166.08611155531645,4,22,4,3,1,0,4,0
256,1,113.37420200641446,6,15,4,2,0,1,0,0
38,0,67.5,2,12,4,1,1,3,0,0
9,0,85.0,2,20,4,1,1,0,0,0
42,0,116.04753725611104,4,11,4,4,0,3,0,0
18,0,100.94305507926519,4,3,4,0,1,0,0,0
110,0,149.4,9,21,4,3,1,0,3,0
261,0,64.58598434935759,12,26,4,3,1,3,0,0
31,0,169.06318680310795,8,11,4,2,1,0,0,0
9,0,128.9209180799142,6,16,4,2,0,2,0,0
131,0,160.93344095009888,7,9,4,2,1,0,3,0
26,1,170.6007373898946,8,27,4,3,1,0,5,0
83,0,139.86834602206025,6,25,4,2,0,0,3,0
100,1,89.77897223792425,10,18,4,2,0,0,0,0
56,0,140.4,5,2,4,1,0,0,3,0
184,0,122.00590519979875,9,3,4,2,0,0,1,0
112,1,100.16899907036728,9,4,4,3,0,0,0,0
65,0,94.69822147578087,4,26,4,3,0,3,0,0
160,0,115.5143683135568,8,7,3,2,0,0,0,0
143,0,108.32491470421644,8,6,4,1,2,3,0,0
273,0,61.65627240466997,4,15,3,3,1,0,0,0
152,1,140.21322727004343,8,3,4,2,0,0,0,0
73,0,110.70740391723852,4,6,4,3,0,0,0,0
121,0,141.79053545786329,6,29,4,2,1,0,3,0
58,0,128.8822384504998,11,21,4,2,1,0,1,0
210,0,100.1639113568174,5,19,3,2,0,0,0,0
74,0,135.9,8,14,4,0,1,0,0,0
60,0,119.73432570116127,6,10,4,3,0,0,2,0
50,0,159.04293189403268,6,16,4,2,0,0,3,0
195,1,121.5,8,15,4,2,0,0,0,0
41,0,150.3,6,5,4,2,0,0,3,0
56,0,88.4,12,26,4,3,1,3,0,0
28,0,141.4705900446786,4,17,4,2,2,0,3,0
274,0,103.20839030439953,9,29,3,2,1,0,1,0
112,0,135.15115998860117,9,24,4,1,0,0,0,0
97,0,159.25976847766063,6,12,4,2,1,0,3,0
73,0,90.60346353504102,4,11,4,3,1,0,0,0
28,0,78.78234324256982,2,17,4,1,0,2,0,0
101,0,125.75594670129809,5,5,4,2,0,0,1,0
191,0,131.6470642727591,6,3,3,2,1,0,0,0
50,0,91.09651826132597,6,19,4,2,0,3,0,0
68,0,77.21494608887656,6,22,3,4,2,0,0,0
75,0,168.3,8,12,4,0,2,0,3,0
100,0,108.0,10,16,3,1,0,1,0,0
162,0,106.80419364477407,8,15,4,2,1,1,0,0
142,0,140.47366855395498,8,13,4,5,2,0,3,0
53,0,140.87875196572998,5,10,4,1,0,0,3,0
185,1,113.17862136510523,9,10,4,2,1,0,0,0
111,0,150.00301379131204,8,22,4,3,0,0,3,0
21,0,132.78145740565063,4,29,4,2,2,0,1,0
71,1,115.08734464379148,4,6,4,1,0,2,0,0
185,0,113.29855473449307,8,14,3,1,1,0,0,0
110,0,60.5201788825715,2,27,3,3,1,0,0,0
168,0,91.00457405011873,7,6,4,3,1,0,0,0
206,1,103.63502395097481,9,5,4,4,1,0,0,0
61,0,94.04432172862877,4,25,3,4,0,2,0,0
84,0,57.44957993187391,2,6,4,1,1,0,0,0
7,0,143.07218102675253,4,11,4,3,0,0,0,0
124,0,114.8514708751548,8,8,4,4,0,0,0,0
147,1,138.2027461115516,7,7,4,2,0,0,3,0
91,0,114.5158778281778,6,23,4,1,2,0,0,0
52,1,79.34977015055769,2,26,4,2,0,2,0,0
138,0,145.36560102251838,8,12,4,3,1,0,3,0
195,0,109.24441075827802,8,30,4,2,0,0,2,0
190,1,90.7988535545027,6,8,4,3,0,0,2,0
9,0,107.46320642346204,3,10,4,2,0,0,3,0
30,0,78.57918760897567,1,16,4,1,0,1,0,0
126,0,89.25,5,10,4,2,1,3,0,0
41,1,122.44463213803752,10,10,4,1,1,0,0,0
92,0,150.54291204798633,9,21,4,4,2,0,3,0
31,0,99.84928867367421,8,29,4,3,0,3,0,0
167,0,62.38054074244122,6,25,4,3,0,3,0,0
114,1,137.10524032582822,5,19,4,2,1,0,0,0
175,0,79.2351962912941,8,4,3,2,0,0,0,0
19,0,118.15,9,19,3,0,1,0,0,0
102,0,106.39789117882255,7,22,4,1,1,1,0,0
100,0,221.2298083739469,8,19,4,3,1,1,4,0
9,0,221.0,5,9,4,2,0,0,5,0
9,1,138.44823604690225,7,16,4,1,0,3,0,0
202,0,90.39886932947344,6,29,3,1,1,0,0,0
106,0,104.74931519759944,4,9,4,4,1,0,0,0
168,0,105.3,8,20,4,1,1,0,0,0
58,0,94.70412864537779,4,24,4,0,1,3,0,0
35,0,63.0,3,24,3,2,1,0,0,0
102,0,97.34585699808375,7,24,3,4,1,0,0,0
3,0,79.0,2,6,4,5,2,3,0,0
77,0,152.38340002197498,5,14,4,1,2,0,0,0
55,0,79.05789488272684,8,7,2,1,0,0,0,0
8,0,116.07235390262805,8,7,3,3,1,0,0,0
160,0,130.05,7,1,4,4,0,0,3,0
49,0,110.32926711040854,9,5,4,2,0,0,0,0
161,0,78.3452297079605,10,3,4,2,0,2,0,0
226,0,120.6918804155495,10,29,4,3,2,0,1,0
16,0,137.91558646712838,4,7,4,3,2,0,2,0
441,0,61.01547672396346,4,26,3,1,0,0,0,0
225,0,111.35744681379438,9,2,4,2,1,2,0,0
82,0,132.71382950633708,9,9,4,3,1,0,2,0
43,0,198.9,5,14,4,1,1,0,5,0
244,1,88.74348536196193,9,29,4,1,0,2,0,0
418,0,100.85455848137408,9,26,3,2,1,1,0,0
86,0,58.94580901774512,6,25,4,2,1,0,0,0
38,0,81.9,3,2,4,2,0,0,0,0
136,2,106.13187989062494,6,11,4,3,0,0,0,0
134,0,119.60403775771009,6,8,4,4,1,0,0,0
8,0,108.94407592772167,4,9,4,2,0,0,2,0
26,0,76.63451583114477,11,16,2,3,0,0,0,0
208,0,72.37000212272993,11,2,3,3,0,0,0,0
156,0,84.24,5,18,4,1,0,0,0,0
177,1,130.0379672403366,8,10,4,2,1,0,2,0
75,0,187.402399614797,6,15,4,2,0,0,3,0
22,0,116.1,10,3,4,2,0,3,0,0
79,0,119.07,10,11,4,2,0,0,3,0
191,0,69.42200282803607,8,26,4,2,0,1,0,0
22,0,128.5721244987386,6,21,4,1,0,2,0,0
12,0,153.37757485523528,8,1,4,0,1,0,0,0
12,0,162.3166517433558,9,23,4,0,1,0,1,0
85,0,103.60444518570644,6,29,4,2,0,2,0,0
182,0,78.79724657319463,10,13,4,1,0,3,0,0
178,0,71.89229762989429,8,18,3,4,1,0,0,0
164,0,97.38792334814504,7,28,4,3,1,0,0,0
25,0,124.56419198228015,4,11,4,3,1,2,0,0
49,1,108.0,10,3,4,3,0,0,0,0
39,0,71.49897668003365,11,11,4,9,4,3,0,0
33,0,69.378616314252,2,12,4,2,1,3,0,0
122,0,104.78577195329338,7,1,4,3,0,0,0,0
20,0,205.9985504502601,6,9,4,4,2,0,5,0
70,0,134.43819393227417,7,6,4,1,0,0,0,0
156,1,105.90910526011403,4,24,4,2,0,0,0,0
204,0,99.48704683852606,7,7,3,3,0,0,2,0
159,1,119.98665788856883,5,25,4,2,0,0,0,0
161,0,115.0,9,13,3,2,1,0,0,0
12,0,84.94297829729013,2,4,4,2,0,0,0,0
98,0,92.38394396017338,4,25,4,1,1,1,0,0
101,0,88.06907677498917,10,16,3,2,0,0,0,0
14,0,204.2569585003344,5,7,4,5,2,0,5,0
57,0,109.65,5,12,4,3,1,0,0,0
309,1,95.88789708785777,10,26,4,2,0,0,0,0
85,0,88.97141181547175,2,13,4,2,0,0,0,0
195,0,96.24317735949097,9,27,4,2,0,0,0,0
178,1,128.07331744129758,8,22,4,2,0,0,0,0
52,0,116.89328536297907,5,5,4,1,0,1,0,0
61,0,148.0176502697156,7,8,4,2,0,0,3,0
183,2,130.29836152492496,8,2,4,3,0,0,0,0
122,0,113.71727233563811,11,24,4,2,2,0,0,0
311,0,77.93041846388252,11,23,4,5,1,0,0,0
10,0,112.09274878287559,3,3,4,4,1,0,3,0
96,0,110.98547420037528,9,25,4,2,0,0,2,0
385,0,90.0,10,22,3,0,1,1,0,0
161,1,120.8278414941348,7,14,4,4,1,0,0,0
21,0,211.40283765267657,9,10,4,3,1,0,3,0
265,0,108.13417588985851,7,24,3,2,0,0,0,0
160,2,114.39793201630357,7,27,4,3,0,0,0,0
69,1,75.08148055718857,10,22,4,4,0,0,0,0
125,0,267.4554956391412,8,2,4,2,0,0,6,0
43,0,65.69721806599078,2,6,3,0,1,0,0,0
66,0,118.8,4,8,4,1,0,0,3,0
123,0,71.3342112037901,11,16,4,3,0,0,0,0
141,0,140.212587167695,8,17,4,4,1,0,3,0
23,0,67.28416762937353,11,21,2,1,0,0,0,0
8,0,120.53106008689731,5,17,4,1,0,0,0,0
119,0,99.45,5,10,4,3,1,0,0,0
160,0,129.29170656683837,5,20,4,3,0,0,3,0
115,0,76.5,8,22,4,1,0,0,0,0
148,0,91.56079001175218,7,24,4,4,1,3,0,0
148,0,100.31728744198038,5,5,4,2,1,0,0,0
170,1,104.1216168938568,7,25,4,2,1,0,3,0
9,1,109.23205704370847,8,30,3,3,0,0,0,0
12,0,122.06769980102708,7,26,4,2,1,3,0,0
36,0,97.75281903770673,9,2,4,1,0,3,0,0
4,0,108.35136738634172,2,12,4,2,0,0,0,0
172,1,126.09969914994858,9,30,4,1,2,0,3,0
39,0,77.77988081255884,4,22,4,1,0,0,0,0
158,0,106.35730899709688,4,12,4,2,0,0,0,0
49,0,94.32615135021666,10,18,4,2,1,0,0,0
128,0,79.36482027099753,10,26,4,1,1,3,0,0
253,0,89.87039500833025,5,4,3,4,0,0,0,0
52,0,133.78817264608824,7,6,4,2,1,0,0,0
251,2,115.99388165430474,9,19,4,0,0,0,2,0
34,0,115.77412672738097,3,16,4,1,0,1,0,0
77,0,99.136224957022,3,25,4,2,1,0,0,0
30,0,155.79127811157625,9,4,4,2,0,0,2,0
68,0,80.13681545336055,3,15,4,4,1,0,0,0
199,0,136.1586919180224,8,20,4,2,0,0,3,0
156,0,100.55992029254067,7,6,4,3,0,2,0,0
65,1,168.3,8,10,4,0,1,0,3,0
63,0,158.76992795573327,6,11,4,1,0,0,3,0
9,0,114.55022099091741,2,27,4,1,1,0,3,0
107,1,121.57375066057004,7,5,4,4,1,1,0,0
99,0,58.57107538785252,9,8,3,3,1,2,0,0
234,0,73.57537569967435,11,28,4,4,0,0,0,0
5,0,78.85969835530327,11,17,4,4,2,3,0,0
156,0,131.7186296414315,10,7,3,4,0,0,0,0
291,0,70.1776307780347,8,20,3,3,2,1,0,0
91,0,79.44250852557427,4,13,4,3,0,3,0,0
111,0,150.49160452283104,8,22,4,4,0,0,3,0
122,0,113.90692779666998,5,12,4,2,1,0,0,0
47,1,76.7801917420233,11,12,4,3,1,3,0,0
7,0,102.04022426836852,6,26,4,1,1,0,0,0
184,0,79.52954686663848,11,16,4,1,0,2,0,0
154,1,135.2243073044561,8,2,4,2,1,0,0,0
106,0,118.78559682322542,8,5,4,3,0,2,0,0
160,1,110.53599155431473,7,17,4,3,0,0,0,0
132,0,100.3,12,7,4,4,1,0,0,0
120,0,72.25,7,18,3,9,3,0,0,0
179,0,108.64130712187557,9,2,4,1,1,0,0,0
135,0,64.95154417134466,3,29,4,4,2,1,0,0
92,0,90.47907228641003,8,3,3,2,1,0,1,0
194,0,86.66695895657062,7,11,4,1,1,0,1,0
83,0,95.16765735865934,3,24,4,3,1,0,3,0
177,0,119.85,9,2,4,2,2,0,0,0
114,0,120.69254600357526,8,5,4,1,1,0,1,0
82,0,145.4454050223653,7,14,4,1,0,1,1,0
159,0,102.61896681170417,7,17,4,1,1,0,0,0
118,0,96.45282452872479,6,27,4,2,0,0,0,0
319,0,3.8126079308967187,8,18,3,2,0,0,0,0
30,0,70.76331821642216,2,10,4,2,1,0,0,0
276,0,79.93373747422474,8,5,3,4,2,0,0,0
189,1,140.12360889794402,8,15,4,2,0,0,2,0
43,0,67.99178611836182,2,5,3,1,1,0,0,0
197,0,108.59227601025044,8,8,4,3,0,0,0,0
38,0,133.92999891840077,3,24,4,2,0,0,0,0
52,0,88.90886307200482,9,4,4,4,0,1,0,0
44,0,111.9686731053968,10,2,4,2,1,0,2,0
137,0,101.94761711727037,7,22,4,3,1,0,0,0
205,1,111.24197857547884,8,21,4,0,2,0,1,0
17,1,79.0,2,14,4,3,0,3,0,0
239,0,93.97259848694515,8,14,4,2,0,2,0,0
40,1,116.1,4,7,4,3,1,1,0,0
276,0,81.35672951245795,12,27,4,4,1,0,0,0
68,0,121.29262545970639,5,10,4,2,0,0,0,0
184,0,151.30221797360338,9,3,3,3,2,1,0,0
168,0,129.96117083633294,7,25,4,4,1,0,3,0
9,0,122.79760275666112,6,11,4,1,1,0,0,0
40,0,140.4,4,21,4,2,0,0,3,0
183,0,110.56337244033641,8,8,3,3,0,0,0,0
23,1,136.87749455845798,9,15,4,2,1,3,0,0
157,0,114.52170297685362,7,6,4,3,0,0,0,0
149,1,141.44857036891344,6,4,4,5,1,0,3,0
122,0,162.0,9,20,4,5,1,0,3,0
31,0,81.9,3,8,4,1,0,0,0,0
59,1,119.19046317210648,9,2,4,1,2,0,0,0
1,0,49.36223750789267,3,6,3,0,1,0,2,0
178,0,72.10407691017801,8,18,3,4,1,0,0,0
39,0,77.49088701391459,6,20,3,1,0,0,0,0
95,0,131.7999997036447,5,12,4,3,1,0,2,0
130,0,86.80490630473479,5,27,4,2,1,3,0,0
170,1,114.75,7,30,4,2,2,0,0,0
3,0,120.39858782759529,8,17,2,1,0,0,0,0
230,0,86.518604965093,8,10,4,1,0,0,0,0
0,0,222.789338122818,5,18,4,1,0,0,3,0
42,0,102.27913656321829,10,2,4,2,0,0,0,0
26,0,108.68617104601927,8,28,4,1,1,3,0,0
246,1,69.04582756029185,10,27,4,2,2,0,0,0
90,0,185.94991885842313,5,14,4,2,0,0,1,0
126,0,72.60819776860876,7,6,3,2,0,1,0,0
195,0,108.14028645267594,8,29,4,1,0,0,1,0
82,0,127.06442096712176,5,20,4,1,0,0,0,0
17,0,147.00422766194686,4,15,4,2,0,0,0,0
109,0,149.62345885755883,8,21,4,2,0,0,3,0
90,0,76.5,7,15,4,3,1,0,0,0
217,1,120.93950297054216,9,9,4,3,0,0,1,0
61,0,126.61574426221132,5,16,4,2,1,0,0,0
46,0,71.470062343111,2,17,4,1,0,3,0,0
6,0,127.42764801141878,7,11,4,1,1,0,1,0
158,0,105.25186503492696,7,18,4,1,0,0,0,0
247,0,115.0,6,6,3,1,1,1,0,0
56,0,118.8,4,22,4,2,0,0,3,0
7,0,221.0,5,10,4,1,0,0,5,0
39,0,116.1,3,6,4,3,1,0,0,0
29,0,156.5330122964501,10,15,4,1,1,0,3,0
111,0,233.67566609951555,8,6,4,2,1,0,4,0
47,1,79.2,11,23,4,2,1,3,0,0
297,1,161.6968102617896,9,19,4,3,2,0,2,0
6,0,160.53539895341612,8,15,4,0,0,0,2,0
231,1,82.05975228877945,8,1,4,6,2,0,1,0
83,0,76.05972738079458,7,24,3,2,1,0,0,0
61,0,135.3743398488418,9,10,4,1,1,0,0,0
4,1,98.0,8,12,4,2,0,0,0,0
59,0,94.65539986618083,4,25,4,2,0,3,0,0
4,0,125.4818468342339,8,12,4,1,0,0,3,0
169,1,126.63736856805879,7,16,4,3,1,0,1,0
52,1,77.17171833418237,2,26,4,1,0,0,0,0
24,1,81.26504119907341,2,8,4,4,1,3,0,0
176,2,90.9,10,29,4,3,1,0,0,0
11,0,97.49572116695278,10,28,4,2,1,3,0,0
67,0,85.5,4,3,4,1,1,3,0,0
113,0,135.9126613362638,8,23,4,1,1,0,0,0
57,0,108.14027055285902,3,30,4,2,0,0,0,0
14,0,132.31931239085412,3,4,4,7,2,0,0,0
152,1,148.95578864627691,7,6,4,3,1,0,0,0
23,1,118.9052159517337,9,19,4,2,0,2,0,0
274,0,91.74758086628506,10,9,4,4,2,2,0,0
15,0,114.0,3,4,4,1,0,0,0,0
25,0,95.0,4,18,4,0,0,0,0,0
205,0,90.95,7,22,4,3,1,0,0,0
93,0,118.8,10,7,4,1,1,0,0,0
173,1,114.50821784894471,7,31,4,2,1,0,0,0
213,1,143.83841688118727,9,9,4,2,0,0,0,0
29,0,135.44719299247217,6,26,4,4,0,0,0,0
21,0,129.0,6,22,4,1,0,3,0,0
172,0,120.44339827562463,8,2,4,2,1,0,0,0
171,0,111.78751104458733,7,30,4,4,2,0,0,0
256,1,131.98490871162906,9,14,4,2,1,0,2,0
11,0,154.0,9,6,4,1,0,0,3,0
75,1,76.5,7,6,4,2,0,0,0,0
40,1,148.89229038577142,8,18,4,0,1,0,2,0
40,0,100.26549976792755,3,21,4,3,0,1,0,0
103,0,141.2053671655114,7,18,4,3,1,0,3,0
2,0,95.64480848759636,4,13,3,1,0,2,0,0
65,0,107.6612305171394,6,17,4,1,0,0,2,0
164,1,102.02387615962326,8,30,4,2,2,1,0,0
229,0,119.5982411396909,9,17,4,2,1,0,0,0
48,0,126.58855893863465,8,27,4,4,1,0,3,0
109,0,151.58674692718867,8,23,4,3,0,0,3,0
115,0,107.58167576088594,6,19,4,2,1,0,0,0
52,0,94.5922213600647,10,6,4,1,0,0,0,0
151,0,119.45219312074857,7,5,4,4,1,0,3,0
5,0,130.99906058350516,9,3,2,4,0,0,0,0
134,0,134.69001595437837,7,28,4,3,1,0,3,0
110,0,263.1714910144695,7,25,4,2,0,0,6,0
138,0,102.3651556973336,7,22,4,3,1,0,0,0
197,0,80.58589914837317,10,29,4,2,2,1,1,0
68,0,159.8731908537285,8,28,4,2,1,0,3,0
95,0,99.4977937941969,3,26,3,3,2,0,0,0
1,0,95.0,11,15,4,0,1,3,0,0
107,0,97.75604299113112,8,19,3,1,2,0,0,0
10,0,169.0,5,24,4,1,0,0,0,0
56,0,90.51211735700961,3,17,4,0,2,2,0,0
34,0,80.55200019154715,3,10,4,2,1,2,0,0
133,0,118.8,9,3,4,1,1,2,0,0
51,0,207.21157783156872,8,14,4,2,0,0,5,0
192,1,108.48660998076495,9,3,4,1,0,0,0,0
255,0,90.0,5,4,3,3,0,0,0,0
0,0,205.8507937169272,6,20,4,2,0,0,5,0
5,0,161.9164772578564,9,17,4,1,1,0,0,0
132,0,113.77099921244734,7,14,4,1,0,0,3,0
226,0,157.03012901915278,8,26,4,2,0,0,5,0
54,1,90.0,7,6,4,3,0,0,0,0
117,0,128.6431959662238,10,3,4,4,2,1,0,0
177,1,104.09713950030273,9,29,4,1,1,0,2,0
83,0,93.6,11,23,4,2,0,0,0,0
143,0,118.8,9,17,4,3,2,3,0,0
11,0,112.42949892910181,4,29,4,2,1,0,3,0
124,0,114.3,8,7,4,2,1,0,0,0
48,0,158.30848941998087,7,3,4,2,1,0,2,0
22,0,118.42147267882548,9,25,4,2,1,2,0,0
11,0,153.09920955335775,8,10,4,1,0,0,2,0
28,0,66.29,12,2,4,10,4,3,0,0
2,0,75.0,8,10,3,0,1,0,0,0
110,0,119.65799680428661,10,10,4,0,1,0,0,0
210,0,93.09010612061334,7,30,4,1,2,0,0,0
93,0,119.46926094326963,5,21,4,2,1,0,0,0
35,0,81.9,3,7,4,2,1,0,0,0
168,1,132.64728646125508,8,13,4,2,2,0,0,0
94,0,131.4,8,24,4,3,0,0,3,0
53,0,136.0390404890924,7,3,4,2,1,0,0,0
18,0,156.0,5,11,4,1,0,0,3,0
97,0,96.3,4,15,4,2,0,0,0,0
37,0,125.42510180885924,8,18,4,0,2,2,0,0
146,0,100.47541394199622,5,1,4,4,0,0,0,0
51,0,117.46290302154125,4,26,4,2,1,0,1,0
191,0,115.9634376277079,6,3,3,2,1,0,0,0
49,0,84.59064650514988,3,9,4,2,1,0,3,0
60,1,123.53870738486995,9,3,4,1,1,0,3,0
